<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.10	09:00:00	1863.16	1865.18	1862.93	1865.06	565	0	1
2022.05.10	09:05:00	1865.08	1865.39	1862.85	1863.01	559	0	3
2022.05.10	09:10:00	1863.02	1864.38	1862.72	1864.29	508	0	2
2022.05.10	09:15:00	1864.29	1864.99	1863.27	1863.50	513	0	2
2022.05.10	09:20:00	1863.52	1864.47	1863.26	1863.48	383	0	6
2022.05.10	09:25:00	1863.45	1863.66	1862.53	1862.68	452	0	3
2022.05.10	09:30:00	1862.68	1862.86	1861.43	1861.89	543	0	5
2022.05.10	09:35:00	1861.83	1862.10	1860.45	1861.01	491	0	2
2022.05.10	09:40:00	1861.06	1861.21	1860.11	1861.16	517	0	6
2022.05.10	09:45:00	1861.14	1861.87	1860.81	1861.40	426	0	6
2022.05.10	09:50:00	1861.38	1861.38	1859.96	1860.70	475	0	0
2022.05.10	09:55:00	1860.67	1860.95	1859.55	1859.57	492	0	4
2022.05.10	10:00:00	1859.52	1860.90	1859.39	1860.47	559	0	3
2022.05.10	10:05:00	1860.44	1861.95	1860.43	1861.33	592	0	0
2022.05.10	10:10:00	1861.36	1862.29	1860.93	1860.93	591	0	3
2022.05.10	10:15:00	1860.93	1861.92	1860.59	1860.92	508	0	8
2022.05.10	10:20:00	1860.92	1862.44	1860.07	1862.34	522	0	2
2022.05.10	10:25:00	1862.34	1862.63	1861.42	1862.44	506	0	0
2022.05.10	10:30:00	1862.44	1862.74	1860.32	1860.93	508	0	7
2022.05.10	10:35:00	1860.93	1861.42	1859.77	1861.18	480	0	0
2022.05.10	10:40:00	1861.18	1862.29	1861.09	1862.28	443	0	0
2022.05.10	10:45:00	1862.28	1862.65	1861.42	1861.64	371	0	0
2022.05.10	10:50:00	1861.64	1861.83	1860.25	1860.28	443	0	0
2022.05.10	10:55:00	1860.25	1860.37	1859.46	1859.47	499	0	0
2022.05.10	11:00:00	1859.47	1860.12	1858.86	1859.31	538	0	0
2022.05.10	11:05:00	1859.31	1860.01	1858.81	1859.73	454	0	0
2022.05.10	11:10:00	1859.73	1860.04	1858.99	1859.75	351	0	8
2022.05.10	11:15:00	1859.74	1861.12	1859.63	1860.97	417	0	3
2022.05.10	11:20:00	1860.95	1862.13	1860.60	1862.03	390	0	0
2022.05.10	11:25:00	1862.03	1862.65	1861.49	1862.63	414	0	9
2022.05.10	11:30:00	1862.65	1862.96	1861.77	1862.32	441	0	1
2022.05.10	11:35:00	1862.29	1862.85	1861.49	1862.38	548	0	0
2022.05.10	11:40:00	1862.51	1862.56	1861.63	1862.10	468	0	0
2022.05.10	11:45:00	1862.10	1864.16	1861.88	1863.28	565	0	0
2022.05.10	11:50:00	1863.30	1865.05	1862.58	1862.77	576	0	0
2022.05.10	11:55:00	1862.77	1863.38	1862.66	1862.75	369	0	5
2022.05.10	12:00:00	1862.75	1863.81	1862.72	1863.37	573	0	0
2022.05.10	12:05:00	1863.37	1864.06	1862.50	1862.64	713	0	0
2022.05.10	12:10:00	1862.62	1863.77	1862.62	1863.12	644	0	2
2022.05.10	12:15:00	1863.17	1864.08	1862.08	1863.41	524	0	0
2022.05.10	12:20:00	1863.41	1864.01	1862.13	1862.26	434	0	3
2022.05.10	12:25:00	1862.27	1862.81	1860.57	1861.42	420	0	0
2022.05.10	12:30:00	1861.42	1862.48	1861.05	1861.47	792	0	0
2022.05.10	12:35:00	1861.44	1862.18	1861.14	1861.63	424	0	9
2022.05.10	12:40:00	1861.63	1862.28	1861.08	1862.28	331	0	8
2022.05.10	12:45:00	1862.28	1862.51	1860.96	1861.23	454	0	8
2022.05.10	12:50:00	1861.23	1861.24	1859.77	1860.23	526	0	9
2022.05.10	12:55:00	1860.21	1860.21	1857.57	1857.77	690	0	5
2022.05.10	13:00:00	1857.83	1858.42	1857.18	1857.95	479	0	0
2022.05.10	13:05:00	1857.95	1858.28	1856.47	1857.69	466	0	9
2022.05.10	13:10:00	1857.69	1858.11	1856.40	1856.73	357	0	5
2022.05.10	13:15:00	1856.73	1857.23	1856.33	1856.94	384	0	5
2022.05.10	13:20:00	1856.86	1857.40	1856.26	1856.74	375	0	9
2022.05.10	13:25:00	1856.76	1857.55	1856.48	1857.01	343	0	9
2022.05.10	13:30:00	1857.01	1858.55	1856.84	1857.99	424	0	5
2022.05.10	13:35:00	1857.99	1858.58	1857.92	1858.41	334	0	8
2022.05.10	13:40:00	1858.40	1858.95	1858.23	1858.77	322	0	0
2022.05.10	13:45:00	1858.75	1859.01	1858.06	1858.13	330	0	0
2022.05.10	13:50:00	1858.13	1858.24	1857.24	1857.64	384	0	5
2022.05.10	13:55:00	1857.64	1858.70	1857.34	1858.58	420	0	0
2022.05.10	14:00:00	1858.60	1858.97	1857.82	1858.52	478	0	1
2022.05.10	14:05:00	1858.52	1858.78	1857.44	1857.84	321	0	6
2022.05.10	14:10:00	1857.85	1858.84	1857.39	1858.73	385	0	8
2022.05.10	14:15:00	1858.74	1860.42	1858.51	1860.15	389	0	0
2022.05.10	14:20:00	1860.15	1860.45	1859.95	1860.22	361	0	0
2022.05.10	14:25:00	1860.17	1862.32	1860.17	1862.12	439	0	0
2022.05.10	14:30:00	1862.16	1864.42	1862.08	1864.42	541	0	0
2022.05.10	14:35:00	1864.42	1864.51	1862.62	1863.16	583	0	0
2022.05.10	14:40:00	1863.15	1863.57	1862.37	1863.03	491	0	4
2022.05.10	14:45:00	1863.02	1863.15	1862.33	1862.43	358	0	9
2022.05.10	14:50:00	1862.43	1862.46	1861.13	1861.16	410	0	0
2022.05.10	14:55:00	1861.18	1861.48	1860.37	1860.62	479	0	8
2022.05.10	15:00:00	1860.71	1861.18	1859.21	1859.81	546	0	0
2022.05.10	15:05:00	1859.81	1860.55	1859.02	1859.41	452	0	0
2022.05.10	15:10:00	1859.41	1860.63	1859.23	1860.60	345	0	0
2022.05.10	15:15:00	1860.60	1861.03	1859.41	1859.41	441	0	0
2022.05.10	15:20:00	1859.41	1859.70	1856.47	1857.43	858	0	0
2022.05.10	15:25:00	1857.43	1859.72	1857.42	1859.01	623	0	0
2022.05.10	15:30:00	1859.00	1860.91	1858.46	1860.56	729	0	2
2022.05.10	15:35:00	1860.56	1861.08	1858.51	1860.92	678	0	0
2022.05.10	15:40:00	1860.89	1862.40	1860.89	1862.24	691	0	2
2022.05.10	15:45:00	1862.12	1863.11	1861.22	1862.15	677	0	2
2022.05.10	15:50:00	1862.15	1862.86	1861.67	1862.38	728	0	1
2022.05.10	15:55:00	1862.40	1863.49	1862.00	1862.04	643	0	0
2022.05.10	16:00:00	1862.04	1862.68	1861.22	1861.85	831	0	0
2022.05.10	16:05:00	1861.85	1862.88	1861.59	1862.56	594	0	0
2022.05.10	16:10:00	1862.56	1864.09	1861.95	1862.82	893	0	0
2022.05.10	16:15:00	1862.83	1863.77	1862.04	1862.21	658	0	3
2022.05.10	16:20:00	1862.22	1863.25	1861.86	1862.40	653	0	0
2022.05.10	16:25:00	1862.35	1863.13	1861.33	1863.00	642	0	4
2022.05.10	16:30:00	1862.99	1864.49	1860.01	1860.41	1152	0	1
2022.05.10	16:35:00	1860.47	1861.59	1858.72	1859.36	1132	0	0
2022.05.10	16:40:00	1859.36	1860.19	1858.23	1859.17	914	0	0
2022.05.10	16:45:00	1859.17	1859.54	1854.99	1856.75	1128	0	0
2022.05.10	16:50:00	1856.70	1857.17	1855.04	1855.68	974	0	0
2022.05.10	16:55:00	1855.68	1857.51	1855.60	1857.27	745	0	0
2022.05.10	17:00:00	1857.26	1858.46	1856.47	1857.56	975	0	0
2022.05.10	17:05:00	1857.56	1859.37	1857.23	1857.59	734	0	0
2022.05.10	17:10:00	1857.59	1858.52	1856.87	1858.22	799	0	4
2022.05.10	17:15:00	1858.28	1859.58	1858.28	1859.02	801	0	0
2022.05.10	17:20:00	1859.03	1859.91	1856.93	1857.86	790	0	0
2022.05.10	17:25:00	1857.73	1858.86	1857.38	1858.45	665	0	1
2022.05.10	17:30:00	1858.41	1858.88	1856.88	1857.38	643	0	7
2022.05.10	17:35:00	1857.27	1857.71	1854.75	1854.87	694	0	0
2022.05.10	17:40:00	1854.92	1855.43	1853.85	1854.35	968	0	0
2022.05.10	17:45:00	1854.41	1854.45	1846.22	1846.67	1445	0	0
2022.05.10	17:50:00	1846.59	1848.62	1845.33	1848.03	1089	0	0
2022.05.10	17:55:00	1848.04	1851.27	1847.88	1850.00	968	0	0
2022.05.10	18:00:00	1850.04	1850.17	1845.99	1847.26	1035	0	0
2022.05.10	18:05:00	1847.26	1848.34	1845.66	1848.01	1076	0	3
2022.05.10	18:10:00	1848.02	1849.13	1845.77	1845.81	928	0	0
2022.05.10	18:15:00	1845.86	1847.91	1845.74	1847.90	821	0	3
2022.05.10	18:20:00	1847.87	1848.05	1846.52	1847.31	705	0	2
2022.05.10	18:25:00	1847.31	1849.10	1846.40	1847.55	871	0	0
2022.05.10	18:30:00	1847.52	1847.70	1843.84	1843.98	946	0	0
2022.05.10	18:35:00	1843.98	1847.44	1843.88	1847.33	911	0	0
2022.05.10	18:40:00	1847.23	1847.63	1844.82	1846.06	827	0	1
2022.05.10	18:45:00	1846.06	1846.16	1844.46	1844.50	748	0	0
2022.05.10	18:50:00	1844.50	1844.94	1842.09	1842.87	872	0	0
2022.05.10	18:55:00	1842.89	1844.55	1841.46	1844.33	878	0	4
2022.05.10	19:00:00	1844.35	1845.00	1842.66	1844.45	900	0	4
2022.05.10	19:05:00	1844.44	1844.54	1842.79	1843.28	641	0	0
2022.05.10	19:10:00	1843.31	1844.29	1843.31	1843.39	669	0	1
2022.05.10	19:15:00	1843.39	1843.78	1842.87	1843.29	604	0	5
2022.05.10	19:20:00	1843.27	1843.49	1842.17	1842.81	584	0	0
2022.05.10	19:25:00	1842.81	1843.57	1842.50	1843.34	637	0	1
2022.05.10	19:30:00	1843.34	1844.78	1842.19	1844.35	673	0	0
2022.05.10	19:35:00	1844.34	1847.16	1844.22	1845.42	795	0	0
2022.05.10	19:40:00	1845.42	1847.49	1845.15	1847.21	605	0	0
2022.05.10	19:45:00	1847.21	1847.43	1845.85	1846.03	595	0	0
2022.05.10	19:50:00	1846.03	1846.27	1844.68	1844.76	509	0	1
2022.05.10	19:55:00	1844.76	1845.61	1844.73	1844.73	477	0	5
2022.05.10	20:00:00	1844.73	1846.93	1844.40	1845.14	862	0	0
2022.05.10	20:05:00	1845.13	1845.83	1843.59	1844.17	756	0	0
2022.05.10	20:10:00	1844.17	1844.27	1842.63	1843.13	546	0	0
2022.05.10	20:15:00	1843.13	1843.76	1842.09	1842.31	553	0	0
2022.05.10	20:20:00	1842.32	1842.53	1839.90	1841.49	796	0	0
2022.05.10	20:25:00	1841.49	1842.94	1840.65	1842.81	878	0	0
2022.05.10	20:30:00	1842.81	1844.56	1841.98	1844.51	660	0	5
2022.05.10	20:35:00	1844.51	1845.29	1843.96	1844.37	593	0	6
2022.05.10	20:40:00	1844.33	1844.83	1843.79	1844.38	575	0	9
2022.05.10	20:45:00	1844.37	1845.15	1843.68	1844.83	469	0	2
2022.05.10	20:50:00	1844.84	1845.51	1844.52	1845.36	479	0	8
2022.05.10	20:55:00	1845.34	1846.85	1845.08	1846.84	571	0	3
2022.05.10	21:00:00	1846.87	1846.89	1845.29	1846.09	489	0	5
2022.05.10	21:05:00	1846.04	1846.26	1845.09	1845.11	460	0	9
2022.05.10	21:10:00	1845.12	1846.01	1844.75	1845.82	396	0	3
2022.05.10	21:15:00	1845.81	1845.82	1844.25	1845.04	571	0	3
2022.05.10	21:20:00	1845.04	1845.53	1844.50	1844.69	553	0	9
2022.05.10	21:25:00	1844.70	1845.06	1843.85	1844.11	461	0	8
2022.05.10	21:30:00	1844.11	1844.43	1843.72	1844.39	390	0	9
2022.05.10	21:35:00	1844.39	1844.92	1843.46	1843.48	427	0	9
2022.05.10	21:40:00	1843.50	1844.27	1842.61	1844.08	554	0	7
2022.05.10	21:45:00	1843.98	1843.98	1842.19	1842.49	464	0	9
2022.05.10	21:50:00	1842.48	1842.97	1841.36	1841.90	521	0	2
2022.05.10	21:55:00	1841.94	1842.10	1840.35	1841.57	589	0	2
2022.05.10	22:00:00	1841.57	1842.03	1840.38	1840.57	539	0	6
2022.05.10	22:05:00	1840.58	1843.23	1840.52	1841.11	426	0	5
2022.05.10	22:10:00	1841.11	1842.64	1840.94	1841.95	488	0	8
2022.05.10	22:15:00	1841.96	1842.72	1841.55	1842.15	524	0	3
2022.05.10	22:20:00	1842.15	1842.57	1841.26	1841.32	442	0	2
2022.05.10	22:25:00	1841.32	1841.70	1840.61	1841.60	477	0	0
2022.05.10	22:30:00	1841.50	1841.63	1840.45	1840.60	410	0	4
2022.05.10	22:35:00	1840.60	1841.53	1840.28	1841.41	372	0	2
2022.05.10	22:40:00	1841.40	1841.47	1839.20	1839.37	487	0	0
2022.05.10	22:45:00	1839.37	1840.70	1839.07	1839.92	358	0	5
2022.05.10	22:50:00	1839.93	1839.96	1837.47	1837.47	601	0	3
2022.05.10	22:55:00	1837.42	1837.52	1835.49	1837.27	841	0	0
2022.05.10	23:00:00	1837.33	1838.32	1836.68	1836.90	501	0	2
