<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.04.17	977.910	990.080	972.660	982.330	21941	0	0
2017.04.18	984.060	986.270	974.220	974.220	36543	0	0
2017.04.19	975.640	980.060	963.930	965.400	32723	0	0
2017.04.20	966.960	981.290	965.120	977.570	29266	0	0
2017.04.21	977.860	982.880	970.010	970.180	22062	0	0
2017.04.24	966.760	972.080	953.030	959.540	21832	21067	0
2017.04.25	962.460	964.990	949.850	954.210	24672	24075	0
2017.04.26	954.360	955.770	943.070	949.360	35129	3487	0
2017.04.27	947.890	950.360	940.070	942.530	32533	0	0
2017.04.28	943.740	952.780	942.610	945.500	29413	0	0
2017.05.01	946.330	949.640	928.560	928.960	16953	16953	860
2017.05.02	928.960	935.140	923.400	925.530	25898	25876	0
2017.05.03	925.680	927.200	894.700	896.360	22765	22765	530
2017.05.04	896.350	908.180	893.160	901.810	22392	22391	0
2017.05.05	901.690	917.060	901.600	912.510	19109	19109	300
2017.05.08	910.390	923.860	908.560	917.080	24151	24150	0
2017.05.09	916.730	918.830	898.990	902.830	26917	26917	790
2017.05.10	903.090	912.950	902.500	910.750	22353	22353	630
2017.05.11	910.470	918.380	908.560	916.500	22267	22267	620
2017.05.12	915.910	925.310	913.970	920.210	23456	23456	1130
2017.05.15	918.210	938.490	918.210	927.620	19812	19812	420
2017.05.16	927.170	941.410	927.170	939.920	23542	23542	600
2017.05.17	940.010	948.210	938.220	945.490	36502	36502	550
2017.05.18	945.110	947.510	929.400	930.640	47556	47556	1140
2017.05.19	930.760	945.180	929.110	938.600	27873	27873	630
2017.05.22	941.510	950.110	935.460	947.960	21254	21254	490
2017.05.23	948.030	958.040	943.420	944.770	25900	25900	820
2017.05.24	944.910	950.010	939.070	949.640	25347	25346	410
2017.05.25	949.590	956.430	946.050	947.690	20164	20164	360
2017.05.26	947.520	966.140	946.850	959.060	23916	23916	610
2017.05.29	960.130	962.510	952.150	954.050	8117	8116	1260
2017.05.30	954.050	957.350	937.680	937.680	22676	22676	230
2017.05.31	937.780	951.740	937.020	949.120	27784	27784	1090
2017.06.01	949.130	949.780	924.820	930.960	23152	23151	210
2017.06.02	930.940	956.810	925.270	953.410	25650	25650	230
2017.06.05	953.660	961.780	948.920	952.500	19438	19438	360
2017.06.06	952.310	967.610	951.470	959.320	24640	24640	800
2017.06.07	959.250	961.240	941.720	942.640	29402	29402	440
2017.06.08	941.650	948.290	934.090	935.480	31678	31678	880
2017.06.09	935.370	953.000	934.270	938.960	32160	32159	710
2017.06.12	939.450	948.250	937.030	942.710	24388	24388	960
2017.06.13	941.950	947.670	922.770	924.530	23137	23137	760
2017.06.14	924.760	954.020	923.570	935.860	38122	38122	680
2017.06.15	935.730	941.270	917.550	922.310	25995	25995	890
2017.06.16	922.400	928.520	920.550	927.890	17058	17058	680
2017.06.19	928.320	929.270	918.150	924.220	25920	25920	960
2017.06.20	924.010	928.690	919.170	920.080	24546	24546	830
2017.06.21	919.540	928.200	916.300	926.580	26531	26531	1050
2017.06.22	926.750	934.230	921.910	924.790	27525	27525	850
2017.06.23	924.780	933.620	922.960	928.230	22484	22484	750
2017.06.26	927.800	929.230	912.580	914.970	21312	21312	750
2017.06.27	915.220	923.970	915.220	916.660	18473	18472	390
2017.06.28	916.620	926.090	916.620	918.880	22242	22242	510
2017.06.29	918.910	924.880	909.460	917.780	25325	25325	560
2017.06.30	917.560	928.360	917.390	923.880	25075	25075	740
2017.07.03	924.850	930.850	902.100	902.450	22297	22297	660
2017.07.04	902.210	916.300	902.210	912.520	14001	14000	1300
2017.07.05	912.520	916.020	900.420	907.860	21709	21709	700
2017.07.06	907.740	911.240	903.290	907.870	21708	21708	700
2017.07.07	907.810	915.710	898.860	906.500	30202	30202	1100
2017.07.10	906.610	908.090	892.470	900.050	25707	25707	470
2017.07.11	900.010	901.750	890.160	900.330	26623	26623	290
2017.07.12	900.550	921.020	900.510	916.360	29788	29788	830
2017.07.13	916.110	920.220	903.420	903.470	24421	24421	580
2017.07.14	903.580	921.870	903.560	920.090	23014	23014	340
2017.07.17	920.810	934.760	919.410	925.850	15550	15550	490
2017.07.18	926.150	931.670	921.630	925.980	21923	21923	280
2017.07.19	925.960	927.660	918.750	919.090	18301	18301	680
2017.07.20	919.180	931.660	913.760	926.020	32550	32550	610
2017.07.21	926.070	939.170	925.340	933.670	18821	18821	350
2017.07.24	935.460	940.600	927.380	929.230	23710	23710	760
2017.07.25	929.010	936.050	923.100	926.000	21398	21398	430
2017.07.26	926.060	932.210	917.430	929.920	25812	25812	710
2017.07.27	929.660	937.180	922.310	922.310	31591	31591	370
2017.07.28	922.360	935.210	922.360	934.140	28170	28170	1210
2017.07.31	934.750	943.890	933.930	939.420	24896	24896	870
2017.08.01	939.600	947.950	937.950	943.840	26454	26454	850
2017.08.02	943.840	951.860	939.710	947.250	24357	24357	860
2017.08.03	947.150	963.800	943.710	961.560	30927	30927	870
2017.08.04	961.410	970.070	958.750	962.840	33934	33934	920
2017.08.07	965.140	969.660	956.680	967.140	26379	26379	970
2017.08.08	967.110	978.630	964.830	970.850	31201	31201	920
2017.08.09	970.560	980.720	969.980	974.010	39044	39044	1270
2017.08.10	974.100	984.200	968.860	980.180	35209	35209	1350
2017.08.11	979.440	991.310	977.920	982.110	27260	27257	900
2017.08.14	984.550	984.860	964.770	967.670	32135	32135	940
2017.08.15	967.460	968.530	951.160	961.140	32177	32177	720
2017.08.16	961.170	980.470	960.140	977.790	25791	25791	380
2017.08.17	977.770	981.220	970.340	973.790	36647	36647	1380
2017.08.18	973.710	988.210	973.710	976.740	36769	36769	1080
2017.08.21	977.390	985.680	975.080	980.310	24190	24190	700
2017.08.22	980.060	982.090	969.760	975.460	26913	26913	880
2017.08.23	976.840	982.780	972.920	977.300	24930	24930	1000
2017.08.24	976.340	982.340	971.770	977.770	24891	24891	1130
2017.08.25	977.560	983.360	967.510	972.370	36000	36000	1310
2017.08.28	972.550	989.150	972.490	985.890	26393	26393	1320
2017.08.29	986.260	1006.320	985.730	995.240	48013	48013	1190
2017.08.30	994.210	999.180	982.180	990.170	35989	35989	1130
2017.08.31	989.410	999.390	979.320	997.480	35374	35374	1330
2017.09.01	996.910	1008.470	993.240	1006.150	36600	36600	1100
2017.09.04	1008.810	1013.970	1005.470	1006.020	20584	20584	1140
2017.09.05	1006.150	1011.920	998.590	1005.300	42733	42733	1120
2017.09.06	1005.310	1013.840	999.850	1002.360	36201	36201	1030
2017.09.07	1002.280	1018.050	998.510	1016.990	42329	42329	420
2017.09.08	1016.910	1022.530	1005.930	1005.930	49534	49534	1390
2017.09.11	1002.540	1005.240	988.760	990.170	32375	32375	1240
2017.09.12	989.930	991.410	981.240	988.660	26133	26133	930
2017.09.13	987.890	991.560	977.050	980.160	26146	26146	890
2017.09.14	979.360	984.950	975.710	984.230	26658	26658	920
2017.09.15	983.370	987.690	964.130	967.650	32633	32633	1260
2017.09.18	966.700	969.970	957.530	959.190	18762	18762	760
2017.09.19	959.250	962.720	945.250	950.860	27734	27734	720
2017.09.20	950.660	957.420	934.380	943.070	39617	39617	600
2017.09.21	943.030	943.720	929.890	936.920	31518	31518	860
2017.09.22	936.570	945.290	930.650	932.320	29292	29292	1050
2017.09.25	931.810	941.160	925.620	940.720	31698	31698	1080
2017.09.26	940.710	945.220	922.060	922.060	29336	29336	1190
2017.09.27	921.960	929.460	917.210	918.010	32137	32137	1060
2017.09.28	918.120	925.640	914.520	922.700	40976	40976	850
2017.09.29	922.610	926.650	909.830	910.530	44509	44508	1190
2017.10.02	910.950	916.170	908.300	910.380	46874	46874	640
2017.10.03	909.760	915.770	906.220	909.440	34491	34491	600
2017.10.04	909.170	922.250	909.140	912.440	50142	50142	1070
2017.10.05	911.760	917.330	908.920	913.440	47016	47016	1240
2017.10.06	913.400	918.800	903.410	913.830	58242	58242	1260
2017.10.09	915.380	921.720	910.930	915.170	27200	27200	790
2017.10.10	915.160	933.610	912.240	930.360	58335	58335	1300
2017.10.11	930.340	934.830	927.100	930.990	48800	48800	1110
2017.10.12	930.750	939.830	930.750	936.890	41380	41380	700
2017.10.13	936.890	945.780	933.930	944.480	46591	46591	550
2017.10.16	943.050	947.280	927.220	929.660	49827	49827	250
2017.10.17	929.260	935.530	925.640	932.490	45374	45374	890
2017.10.18	931.970	935.150	919.430	919.440	51892	51892	990
2017.10.19	919.320	928.450	916.520	922.030	60705	60705	700
2017.10.20	921.910	925.820	918.340	923.330	62445	62445	850
2017.10.23	922.360	926.390	913.660	923.720	61644	61644	1080
2017.10.24	923.690	929.690	919.000	921.670	47443	47443	580
2017.10.25	921.660	923.980	912.280	922.140	65062	65062	950
2017.10.26	922.180	927.300	915.650	917.280	49228	49228	760
2017.10.27	917.210	921.640	910.820	915.610	57742	57742	940
2017.10.30	915.110	921.400	913.590	918.030	43655	43655	850
2017.10.31	918.110	925.000	914.170	917.960	47552	47552	1050
2017.11.01	917.960	936.970	917.410	931.160	57615	57615	480
2017.11.02	931.160	934.960	923.570	923.890	66468	66468	1360
2017.11.03	923.810	926.750	915.440	919.710	48322	48322	1210
2017.11.06	921.160	935.460	916.960	933.940	54577	54577	1210
2017.11.07	933.930	935.060	919.750	920.710	55237	55237	890
2017.11.08	920.690	936.350	920.690	931.040	49598	49598	880
2017.11.09	931.400	939.140	929.280	935.950	59738	59738	1110
2017.11.10	935.900	940.930	927.490	928.340	56708	56708	1130
2017.11.13	925.260	936.100	925.260	930.770	49574	49574	970
2017.11.14	930.710	933.560	921.160	925.560	52709	52709	770
2017.11.15	925.520	939.380	924.910	929.340	56345	56345	710
2017.11.16	929.130	934.740	928.310	931.050	48073	48073	990
2017.11.17	931.010	954.630	931.010	950.440	55905	55905	790
2017.11.20	950.380	951.080	919.700	922.430	64163	0	890
2017.11.21	923.150	937.920	923.080	933.270	54044	0	810
2017.11.22	933.030	941.110	929.510	936.930	42472	0	960
2017.11.23	938.360	938.360	932.620	933.690	14948	0	990
2017.11.24	933.760	943.230	929.610	940.910	30092	0	1010
2017.11.27	942.710	950.460	937.890	946.510	38182	0	750
2017.11.28	947.900	956.540	944.270	946.860	51377	0	1060
2017.11.29	949.090	953.690	936.910	937.040	59832	0	800
2017.11.30	939.370	948.260	939.160	940.410	38479	0	1020
2017.12.01	941.900	943.990	931.170	938.560	47663	0	730
2017.12.04	935.360	936.610	922.740	925.090	34424	0	480
2017.12.05	925.360	929.580	913.170	914.940	36036	0	230
2017.12.06	914.530	916.280	898.950	898.950	38390	0	200
2017.12.07	900.600	903.340	891.440	892.470	36588	0	200
2017.12.08	893.610	899.070	882.270	887.870	33722	0	260
2017.12.11	889.150	893.630	884.070	886.180	24599	0	260
2017.12.12	887.110	890.930	873.330	878.230	26311	0	230
2017.12.13	879.760	887.990	872.930	886.710	31116	0	470
2017.12.14	887.160	890.960	877.890	880.440	27872	0	520
2017.12.15	881.610	893.590	879.190	893.590	30469	0	960
2017.12.18	891.820	914.250	891.090	910.480	26009	0	520
2017.12.19	908.780	919.830	904.200	912.930	25130	0	410
2017.12.20	914.400	923.750	909.540	917.800	22888	0	200
2017.12.21	919.210	920.570	912.790	914.500	18019	0	360
2017.12.22	915.030	922.520	908.810	915.480	17391	0	440
2017.12.26	915.600	923.710	913.010	921.360	10435	0	1340
2017.12.27	922.060	925.970	917.530	917.720	16839	0	520
2017.12.28	920.510	927.220	919.080	923.890	7807	0	1450
2017.12.29	926.360	937.170	924.510	926.710	26885	0	200
2018.01.02	925.490	946.060	924.780	943.760	21726	0	320
2018.01.03	944.360	961.200	939.350	955.870	26204	0	670
2018.01.04	956.000	966.370	943.390	962.510	28534	0	380
2018.01.05	962.110	970.550	958.510	968.480	30976	0	770
2018.01.08	967.450	974.010	966.220	971.940	23170	0	690
2018.01.09	971.350	971.550	959.630	963.920	29138	0	520
2018.01.10	965.660	974.400	956.870	969.990	34319	0	450
2018.01.11	970.010	986.190	968.900	983.180	34668	0	470
2018.01.12	983.460	999.140	982.510	993.020	36279	0	910
2018.01.15	994.360	1001.230	986.580	996.450	21518	0	1180
2018.01.16	994.600	1000.740	985.110	999.010	34307	0	570
2018.01.17	999.110	1007.670	996.040	998.590	35026	0	760
2018.01.18	998.310	1007.440	995.460	1000.060	33174	0	630
2018.01.19	1001.610	1015.630	998.640	1011.580	35448	0	810
2018.01.22	1013.170	1018.690	990.120	995.940	37022	0	1010
2018.01.23	998.250	1008.020	988.390	1006.360	33776	0	830
2018.01.24	1007.460	1022.630	1003.330	1014.930	37047	0	540
2018.01.25	1015.750	1028.290	1006.560	1012.580	51046	0	380
2018.01.26	1013.660	1021.520	1009.410	1010.410	51213	0	1250
2018.01.29	1010.110	1012.670	1000.790	1004.130	38011	0	1140
2018.01.30	1005.650	1007.980	990.610	995.410	47495	0	1110
2018.01.31	995.450	1006.050	994.330	1000.110	45478	0	420
2018.02.01	1001.860	1008.640	991.360	1006.030	46446	0	710
2018.02.02	1005.810	1006.280	986.310	989.750	50259	0	610
2018.02.05	988.550	996.340	986.150	989.160	43647	0	1160
2018.02.06	990.290	998.600	982.920	989.980	57603	0	600
2018.02.07	988.470	994.680	976.290	979.410	46783	0	830
2018.02.08	979.950	982.680	969.240	971.460	46698	0	700
2018.02.09	972.750	976.930	956.850	963.210	65696	0	200
2018.02.12	963.560	972.650	959.590	968.910	32248	0	1220
2018.02.13	969.660	977.970	969.190	972.660	44689	0	1060
2018.02.14	973.360	998.750	971.210	994.480	55021	0	1090
2018.02.15	995.660	1006.550	994.060	1000.310	51888	0	1090
2018.02.16	1001.250	1012.760	999.250	1004.420	47452	0	1020
2018.02.19	1003.910	1013.360	1003.900	1005.360	19196	0	900
2018.02.20	1005.700	1010.090	998.350	998.970	37385	0	960
2018.02.21	999.490	1001.600	988.190	988.610	46860	0	830
2018.02.22	989.410	998.620	984.490	995.760	38448	0	1000
2018.02.23	995.800	999.360	989.200	994.650	26215	0	920
2018.02.26	993.580	1007.060	993.210	997.510	29909	0	900
2018.02.27	998.320	1001.790	980.500	980.810	42494	0	640
2018.02.28	980.460	986.900	975.910	981.680	42828	0	820
2018.03.01	981.910	984.210	954.150	965.040	70628	0	1080
2018.03.02	966.010	968.840	959.120	964.250	60472	0	1230
2018.03.05	966.360	971.940	955.110	960.590	43951	0	1180
2018.03.06	960.960	974.470	959.180	968.500	45838	0	870
2018.03.07	969.320	971.510	950.270	951.500	56908	0	1220
2018.03.08	950.910	958.190	945.530	952.140	48309	0	930
2018.03.09	952.010	965.110	946.860	963.470	51863	0	990
2018.03.12	965.560	967.230	956.830	961.360	40222	0	1100
2018.03.13	963.030	971.230	960.600	963.490	46205	0	940
2018.03.14	965.000	973.930	960.280	960.660	45398	0	1230
2018.03.15	961.640	964.550	952.460	952.460	42710	0	710
2018.03.16	953.400	958.660	944.890	947.910	41688	0	1160
2018.03.19	948.980	957.030	941.050	951.500	46069	0	1000
2018.03.20	952.900	956.030	941.700	942.610	39756	0	840
2018.03.21	943.240	959.530	942.540	955.650	45413	0	1170
2018.03.22	957.290	962.610	944.850	946.670	58506	0	880
2018.03.23	948.240	959.350	945.940	947.570	65421	0	530
2018.03.26	947.740	957.340	946.990	950.590	41866	0	910
2018.03.27	951.740	960.820	938.610	940.800	26289	0	720
2018.03.28	943.740	947.250	933.320	936.430	52055	0	1060
2018.03.29	936.400	941.110	925.870	929.900	27704	0	480
2018.04.02	930.990	939.540	930.220	932.100	29833	0	630
2018.04.03	933.070	935.910	917.330	923.460	51784	0	320
2018.04.04	924.900	925.720	912.430	915.840	49061	0	810
2018.04.05	916.580	918.560	906.320	910.120	50558	0	1320
2018.04.06	911.800	916.300	906.690	915.780	65453	0	1360
2018.04.09	915.770	936.660	915.770	931.040	49903	0	1060
2018.04.10	932.790	937.100	924.420	928.590	53106	0	920
2018.04.11	929.150	942.000	927.270	929.700	56796	0	1110
2018.04.12	931.840	933.510	923.760	926.550	52135	0	920
2018.04.13	927.350	933.530	926.800	929.510	47224	0	1100
2018.04.16	930.640	934.300	925.770	926.970	47575	0	1270
2018.04.17	928.650	936.580	921.890	934.920	41587	0	770
2018.04.18	935.800	948.120	934.260	939.380	55187	0	1310
2018.04.19	940.850	953.540	931.890	934.310	60949	0	320
2018.04.20	935.090	936.570	925.060	925.080	38159	0	1010
2018.04.23	924.730	927.780	914.480	919.180	47090	0	960
2018.04.24	920.100	934.380	915.920	929.720	52582	0	1190
2018.04.25	930.550	931.760	908.130	909.980	45396	0	950
2018.04.26	910.500	916.730	905.800	906.000	48205	0	1190
2018.04.27	907.420	915.750	904.630	913.280	40244	0	1050
2018.04.30	913.490	915.430	901.590	903.380	39404	0	1130
2018.05.01	904.100	905.810	892.310	893.250	44060	0	1270
2018.05.02	893.970	901.560	892.430	893.600	54639	0	1120
2018.05.03	894.500	905.760	894.500	901.390	39260	0	930
2018.05.04	903.200	910.550	898.260	909.500	36518	0	220
2018.05.07	911.030	918.850	909.610	909.610	39992	0	800
2018.05.08	911.100	913.540	906.130	909.760	22768	0	920
2018.05.09	913.000	917.300	906.470	912.470	48588	0	980
2018.05.10	914.400	927.730	913.300	924.100	43017	0	630
2018.05.11	926.810	929.050	919.540	921.000	46911	0	570
2018.05.14	921.550	927.510	907.910	907.910	39047	0	520
2018.05.15	909.740	912.550	895.180	895.770	70178	0	1390
2018.05.16	894.950	900.190	887.420	889.920	61050	0	1030
2018.05.17	889.470	893.960	879.850	887.370	14319	0	1830
2018.05.18	889.310	891.660	880.450	886.220	46085	0	850
2018.05.21	885.160	902.060	877.250	899.020	45294	0	580
2018.05.22	899.700	911.360	895.330	905.680	35643	0	920
2018.05.23	905.300	909.490	897.730	902.060	60382	0	720
2018.05.24	902.990	913.750	902.360	907.610	58062	0	1190
2018.05.25	910.150	912.730	897.650	900.550	52662	0	960
2018.05.28	899.020	907.230	898.900	901.270	25081	0	1130
2018.05.29	902.790	909.260	900.220	903.680	70230	0	990
2018.05.30	905.100	910.880	902.590	908.280	63937	0	1060
2018.05.31	907.520	914.830	905.590	905.960	55244	0	1030
2018.06.01	905.100	912.680	898.760	901.830	57090	0	1110
2018.06.04	903.290	909.870	899.190	899.810	45241	0	1220
2018.06.05	899.530	903.280	891.940	899.710	50820	0	830
2018.06.06	900.890	907.820	899.700	903.890	47003	0	880
2018.06.07	905.750	908.980	897.390	897.990	48436	0	1040
2018.06.08	898.240	907.020	896.080	905.650	47274	0	1010
2018.06.11	907.270	910.320	901.920	901.930	40240	0	830
2018.06.12	901.820	908.900	897.410	897.410	44520	0	860
2018.06.13	898.170	903.740	892.300	901.860	48833	0	1000
2018.06.14	904.770	912.820	898.020	903.230	50272	0	1270
2018.06.15	904.350	906.390	884.500	886.970	63402	0	810
2018.06.18	885.400	891.000	880.570	881.970	49275	0	1250
2018.06.19	883.490	885.570	861.470	866.510	56913	0	780
2018.06.20	867.840	875.540	856.900	869.020	44424	0	440
2018.06.21	869.920	871.470	861.010	861.880	46594	0	650
2018.06.22	862.700	876.120	857.110	874.900	44433	0	960
2018.06.25	875.370	878.970	865.750	865.750	36777	0	860
2018.06.26	866.900	870.950	858.190	866.530	40271	0	1050
2018.06.27	867.500	867.840	851.100	857.480	31052	0	1280
2018.06.28	857.480	857.480	857.480	857.480	3	0	1580
2018.06.29	857.480	857.480	857.480	857.480	3	0	1580
2018.07.02	850.430	853.180	807.570	816.200	49228	0	1110
2018.07.03	817.790	845.560	797.650	839.230	40523	0	750
2018.07.04	839.070	843.940	833.080	842.050	23214	0	1130
2018.07.05	837.030	846.790	836.770	840.110	44986	0	1320
2018.07.06	840.370	844.630	835.400	842.510	30804	0	620
2018.07.09	843.910	858.410	843.200	849.710	26778	0	900
2018.07.10	850.040	854.880	835.630	845.310	28017	0	510
2018.07.11	846.390	846.800	825.290	825.480	36956	0	220
2018.07.12	827.400	844.770	825.540	839.710	30004	0	570
2018.07.13	841.460	843.190	823.310	827.980	30955	0	890
2018.07.16	827.550	833.390	817.680	822.280	24827	0	970
2018.07.17	823.250	829.830	813.960	816.400	34725	0	1280
2018.07.18	816.000	819.060	804.680	816.970	31839	0	940
2018.07.19	818.360	820.230	792.560	805.820	44904	0	420
2018.07.20	807.150	830.520	801.830	826.250	43963	0	640
2018.07.23	827.900	835.460	823.630	830.840	42164	0	1350
2018.07.24	831.050	845.790	826.700	831.810	42091	0	1110
2018.07.25	832.600	844.170	832.150	843.660	38362	0	1260
2018.07.26	840.090	844.910	823.020	823.020	38355	0	900
2018.07.27	823.890	832.220	820.270	829.530	35733	0	1280
2018.07.30	826.190	831.720	821.440	826.790	25438	0	1200
2018.07.31	826.740	843.960	824.180	836.360	39565	0	980
2018.08.01	837.800	838.770	813.900	814.890	39360	0	260
2018.08.02	816.100	834.150	811.000	821.340	43377	0	1150
2018.08.03	822.150	841.300	819.410	829.460	46186	0	1040
2018.08.06	830.340	836.210	819.250	820.040	33780	0	730
2018.08.07	822.700	837.850	821.360	827.380	33092	0	360
2018.08.08	829.700	832.950	822.650	830.030	33980	0	790
2018.08.09	830.210	840.200	826.350	831.320	37372	0	760
2018.08.10	832.670	835.270	825.330	825.350	49159	0	1100
2018.08.13	823.260	829.480	795.570	802.570	52061	0	510
2018.08.14	801.950	807.220	794.590	799.730	42826	0	630
2018.08.15	800.870	800.870	756.440	766.040	54505	0	550
2018.08.16	767.290	794.760	754.300	778.030	51953	0	890
2018.08.17	778.490	789.820	771.340	787.010	44555	0	1370
2018.08.20	786.500	797.610	784.470	794.000	39727	0	1410
2018.08.21	795.400	802.790	786.730	794.370	40725	0	1390
2018.08.22	796.050	801.230	788.270	792.330	36910	0	900
2018.08.23	793.850	794.950	774.640	776.150	39285	0	1270
2018.08.24	776.400	794.080	773.840	789.500	42379	0	1290
2018.08.27	791.020	805.620	787.470	801.030	32215	0	640
2018.08.28	802.950	809.900	786.880	787.950	42585	0	1400
2018.08.29	789.040	797.320	786.110	795.080	39514	0	1200
2018.08.30	795.600	797.680	787.090	787.930	44028	0	1080
2018.08.31	789.450	800.920	783.670	786.590	42495	0	900
2018.09.03	786.050	789.610	782.620	786.620	26606	0	1240
2018.09.04	787.900	791.130	765.420	777.020	49667	0	1300
2018.09.05	777.580	785.820	770.220	783.770	44543	0	960
2018.09.06	785.120	795.670	780.320	789.600	48514	0	620
2018.09.07	790.520	794.730	774.760	780.880	50627	0	800
2018.09.10	779.550	800.650	776.170	785.170	40489	0	1050
2018.09.11	784.490	793.190	780.570	790.900	39585	0	1070
2018.09.12	789.400	800.950	782.560	798.260	44227	0	1100
2018.09.13	799.300	812.160	798.470	802.150	46041	0	860
2018.09.14	801.850	811.540	793.640	794.150	36684	0	1260
2018.09.17	795.000	807.120	791.550	798.700	23953	0	930
2018.09.18	799.550	818.070	793.460	811.710	36771	0	780
2018.09.19	811.900	826.280	809.330	822.220	32190	0	840
2018.09.20	823.170	835.140	817.880	833.840	30053	0	740
2018.09.21	834.890	838.210	821.890	826.690	32592	0	1230
2018.09.24	827.450	834.430	822.310	824.740	25124	0	1250
2018.09.25	827.320	833.200	821.010	821.050	26881	0	1310
2018.09.26	823.050	829.320	819.330	819.390	18652	0	930
2018.09.27	821.950	832.500	806.580	808.280	35167	0	950
2018.09.28	809.950	823.320	806.430	814.100	32941	0	1130
2018.10.01	816.060	825.280	808.520	821.620	29562	0	1110
2018.10.02	822.240	834.750	815.520	829.310	34798	0	800
2018.10.03	830.600	836.280	823.980	824.020	34166	0	1100
2018.10.04	825.260	833.240	819.950	823.670	21955	0	540
2018.10.05	823.750	830.730	818.310	821.590	19749	0	930
2018.10.08	821.730	823.430	808.720	817.410	25354	0	860
2018.10.09	818.250	825.710	810.570	823.050	34108	0	980
2018.10.10	823.750	827.820	818.980	821.670	33686	0	850
2018.10.11	821.550	843.910	814.610	838.950	50741	0	730
2018.10.12	838.880	842.800	835.090	836.560	39991	0	990
2018.10.15	836.240	850.190	835.760	840.440	33265	0	1360
2018.10.16	840.430	846.080	838.750	839.300	29103	0	1360
2018.10.17	840.450	841.800	831.230	831.320	22672	0	1090
2018.10.18	831.600	833.710	825.090	826.580	33772	0	1440
2018.10.19	826.330	836.060	826.330	829.690	30954	0	1140
2018.10.22	830.650	838.020	817.330	819.870	28318	0	960
2018.10.23	818.950	834.550	816.880	830.630	38137	0	580
2018.10.24	832.480	834.640	824.240	828.630	32838	0	1450
2018.10.25	828.480	832.820	822.250	825.130	32357	0	1300
2018.10.26	826.580	834.950	822.250	831.830	40760	0	1310
2018.10.29	831.000	842.310	829.310	831.440	38814	0	1020
2018.10.30	832.330	839.760	831.500	834.230	35088	0	1100
2018.10.31	835.280	839.980	830.360	834.420	31304	0	1420
2018.11.01	836.780	860.620	836.760	857.910	38460	0	1360
2018.11.02	859.380	872.670	858.800	867.330	44475	0	1160
2018.11.05	869.180	873.220	861.660	863.130	31523	0	710
2018.11.06	863.730	875.650	862.370	869.050	27724	0	820
2018.11.07	868.100	877.420	865.420	872.030	37548	0	940
2018.11.08	872.330	874.090	861.280	862.580	29501	0	990
2018.11.09	863.030	863.840	850.880	851.030	29772	0	1490
2018.11.12	852.930	856.850	838.450	838.450	24333	0	1480
2018.11.13	841.230	849.900	834.920	837.290	31045	0	1150
2018.11.14	838.330	841.480	825.930	833.970	32656	0	900
2018.11.15	834.130	845.290	829.520	839.580	33543	0	1210
2018.11.16	842.250	847.170	838.890	844.760	26564	0	1240
2018.11.19	845.510	854.880	841.560	851.400	17934	0	860
2018.11.20	852.430	855.040	837.280	839.970	25661	0	980
2018.11.21	839.470	849.650	838.000	844.140	24615	0	1410
2018.11.22	845.070	849.690	843.270	845.560	11568	0	900
2018.11.23	846.930	848.400	836.810	839.350	18351	0	1200
2018.11.26	839.730	848.850	835.530	841.440	23538	0	1400
2018.11.27	843.030	845.370	829.370	831.820	27258	0	770
2018.11.28	833.480	834.540	813.600	823.460	34636	0	260
2018.11.29	824.530	830.050	815.860	818.660	24583	0	550
2018.11.30	818.530	820.270	796.230	796.480	30305	0	920
2018.12.03	798.860	814.520	798.400	804.820	35277	0	1110
2018.12.04	806.180	809.020	797.590	802.960	35619	0	970
2018.12.05	803.880	803.880	789.620	798.560	26486	0	1130
2018.12.06	797.820	801.870	783.400	788.300	28757	0	940
2018.12.07	787.580	795.410	783.940	792.790	27678	0	370
2018.12.10	792.430	794.380	777.770	783.130	24555	0	200
2018.12.11	784.080	790.410	779.300	783.600	28050	0	600
2018.12.12	784.480	806.510	784.480	801.850	26058	0	590
2018.12.13	801.850	807.730	789.700	794.680	22911	0	580
2018.12.14	795.580	796.920	780.630	785.140	17307	0	900
2018.12.17	786.650	797.680	782.350	792.680	12470	0	740
2018.12.18	791.470	795.460	785.170	789.080	21298	0	480
2018.12.19	788.970	798.010	784.120	784.220	26862	0	1220
2018.12.20	783.480	797.100	783.480	793.180	29131	0	980
2018.12.21	791.880	797.650	785.780	785.920	15922	0	1070
2018.12.24	787.880	796.850	786.480	787.440	11352	0	660
2018.12.26	786.670	802.540	785.930	796.360	19467	0	860
2018.12.27	792.170	800.910	784.090	792.810	15906	0	690
2018.12.28	792.960	800.720	788.270	788.830	23547	0	1380
2018.12.31	787.690	797.470	785.650	792.200	5851	0	560
2019.01.02	788.640	800.790	782.380	794.300	18583	0	370
2019.01.03	795.930	798.080	789.890	796.990	17485	0	720
2019.01.04	796.430	822.610	793.030	820.700	22037	0	290
2019.01.07	820.330	831.170	817.770	820.020	27507	0	590
2019.01.08	819.600	825.150	814.040	817.650	26630	0	1190
2019.01.09	817.560	824.880	817.160	823.080	26484	0	550
2019.01.10	822.280	828.840	818.380	818.600	27265	0	640
2019.01.11	818.740	825.080	808.780	808.780	26338	0	200
2019.01.14	809.380	812.680	798.240	800.310	14279	0	460
2019.01.15	799.810	806.420	795.140	797.950	27000	0	200
